Shipment_ID,Order_Date,Dispatch_Hour,Warehouse_ID,Region,Carrier_Type,Expected_Delivery_Hours
SHP227546,2024-04-27,16,WH_N1,South,Road,27.023685978384396
SHP227547,2024-05-09,12,WH_N2,West,Road,27.586356653514166
SHP227548,2024-05-06,12,WH_W1,West,Road,18.483059407312833
SHP227549,2024-04-24,13,WH_W2,South,Air,30.204885129251274
SHP227550,2024-06-21,11,WH_S1,West,Air,23.378537872741244
SHP227551,2024-01-05,22,WH_E1,West,Air,26.83133265022981
SHP227552,2024-01-10,0,WH_W1,South,Road,27.85809900845127
SHP227553,2024-04-14,10,WH_E1,North,Road,26.840427932419573
SHP227554,2024-06-07,8,WH_E1,South,Road,25.783447569474923
SHP227555,2024-05-29,13,WH_E1,North,Road,22.76057177532924
SHP227556,2024-05-15,2,WH_N1,West,Road,29.328181785056916
SHP227557,2024-04-01,18,WH_W2,West,Road,22.828686733369317
SHP227558,2024-03-13,2,WH_N2,East,Road,26.639167368286735
SHP227559,2024-05-30,0,WH_W1,North,Air,22.848598419377186
SHP227560,2024-02-20,8,WH_N2,North,Road,26.57078273432378
SHP227561,2024-01-29,5,WH_E1,South,Road,21.22444924888724
SHP227562,2024-03-10,8,WH_N2,West,Road,28.999558506472948
SHP227563,2024-04-06,13,WH_N1,West,Road,24.248020073614448
SHP227564,2024-01-23,20,WH_E1,South,Air,27.714325419459744
SHP227565,2024-06-26,6,WH_E1,North,Air,28.973949411855557
SHP227566,2024-04-20,2,WH_W2,East,Road,28.6721795511429
SHP227567,2024-02-18,15,WH_N2,South,Road,21.80290001278979
SHP227568,2024-06-20,23,WH_W2,West,Air,19.501665457600478
SHP227569,2024-01-14,10,WH_S1,West,Air,25.068952003655948
SHP227570,2024-03-18,8,WH_N1,West,Road,22.037354123025395
SHP227571,2024-03-19,5,WH_S1,South,Road,29.03008435905911
SHP227572,2024-04-11,21,WH_W2,West,Road,27.496548666320994
SHP227573,2024-04-30,22,WH_W2,South,Air,25.854547337490754
SHP227574,2024-06-07,2,WH_W2,West,Air,21.39796350308056
SHP227575,2024-04-30,17,WH_W1,North,Road,20.829081773828392
SHP227576,2024-06-03,4,WH_E1,East,Air,24.32451991374072
SHP227577,2024-05-14,7,WH_W1,South,Road,21.70705892649323
SHP227578,2024-02-10,6,WH_S1,West,Air,23.231203781852674
SHP227579,2024-01-27,20,WH_W1,East,Road,22.58636346048393
SHP227580,2024-06-16,2,WH_N2,North,Road,28.44464612574994
SHP227581,2024-06-21,10,WH_W1,North,Road,15.647603914278683
SHP227582,2024-05-18,10,WH_N2,South,Air,25.8817178561428
SHP227583,2024-05-02,5,WH_W2,North,Road,21.506879314835167
SHP227584,2024-02-22,17,WH_W2,South,Road,27.818053725674037
SHP227585,2024-02-15,14,WH_E1,South,Air,27.639301990078057
SHP227586,2024-05-29,13,WH_W1,West,Road,25.093569377203398
SHP227587,2024-06-01,22,WH_E1,East,Air,23.82116680483484
SHP227588,2024-02-08,10,WH_N2,West,Road,26.378146033573774
SHP227589,2024-01-01,16,WH_S1,North,Air,29.92999553508609
SHP227590,2024-02-28,14,WH_S1,South,Air,20.626810465226033
SHP227591,2024-04-02,5,WH_N1,North,Road,16.41334851183384
SHP227592,2024-05-17,23,WH_W1,North,Air,24.99211963396728
SHP227593,2024-06-10,17,WH_W2,North,Air,25.230339122614897
SHP227594,2024-02-19,11,WH_E1,West,Road,17.84610793664382
SHP227595,2024-05-11,4,WH_S1,West,Air,24.483938817710115
SHP227596,2024-02-06,15,WH_E1,West,Air,20.808639306267125
SHP227597,2024-06-11,3,WH_S1,East,Road,19.12665283674209
SHP227598,2024-03-31,18,WH_E1,West,Road,19.1916998758106
SHP227599,2024-05-16,10,WH_E1,East,Road,18.432883336197342
SHP227600,2024-01-28,4,WH_W2,South,Road,22.68487440552976
SHP227601,2024-05-04,2,WH_W1,South,Road,19.718179153473077
SHP227602,2024-01-10,0,WH_N2,North,Air,31.77151359351536
SHP227603,2024-04-04,5,WH_N1,East,Road,21.2359525038742
SHP227604,2024-04-07,5,WH_S1,West,Road,25.09650195651194
SHP227605,2024-04-22,10,WH_W2,South,Road,24.610473389849105
SHP227606,2024-06-24,15,WH_S1,West,Road,22.23055283026991
SHP227607,2024-06-24,16,WH_N2,North,Road,21.86723509060924
SHP227608,2024-01-17,0,WH_N2,West,Road,24.03398471285223
SHP227609,2024-05-16,6,WH_E1,East,Road,23.87462513177564
SHP227610,2024-03-27,23,WH_S1,West,Road,26.979930246164997
SHP227611,2024-06-06,11,WH_N1,North,Road,20.384717208353113
SHP227612,2024-04-20,4,WH_S1,North,Air,29.108747444573673
SHP227613,2024-01-01,11,WH_W2,West,Air,22.353753892802928
SHP227614,2024-06-19,16,WH_N2,East,Air,20.888529248626593
SHP227615,2024-01-02,10,WH_S1,West,Air,26.54761397441133
SHP227616,2024-03-28,13,WH_E1,North,Air,22.342517628681566
SHP227617,2024-06-23,10,WH_E1,West,Air,23.990960527976224
SHP227618,2024-03-29,18,WH_W1,South,Air,24.579440623173486
SHP227619,2024-06-26,4,WH_N1,North,Road,21.972923189623977
SHP227620,2024-06-15,11,WH_W2,West,Road,21.768105985983293
SHP227621,2024-06-23,0,WH_E1,South,Road,25.265921422182462
SHP227622,2024-01-07,13,WH_N1,East,Road,18.00492768556991
SHP227623,2024-02-08,20,WH_S1,South,Road,25.876711246741063
SHP227624,2024-03-13,18,WH_N1,South,Road,22.971615076079306
SHP227625,2024-04-10,20,WH_N2,South,Road,24.32723158104637
SHP227626,2024-03-02,6,WH_W1,North,Air,27.5858587121311
SHP227627,2024-05-21,11,WH_S1,East,Air,25.771733673413166
SHP227628,2024-01-11,19,WH_W2,South,Road,24.956420257698355
SHP227629,2024-06-27,23,WH_E1,South,Road,29.18650782224162
SHP227630,2024-02-16,22,WH_N2,North,Road,22.654454058369353
SHP227631,2024-05-16,4,WH_W1,South,Road,17.12527284643526
SHP227632,2024-02-16,23,WH_S1,East,Air,25.68990849813324
SHP227633,2024-01-18,21,WH_S1,North,Air,22.045625360936953
SHP227634,2024-05-19,2,WH_E1,West,Road,22.76235585383732
SHP227635,2024-01-21,20,WH_S1,South,Road,28.850144072310783
SHP227636,2024-04-07,8,WH_N2,East,Road,21.279555727147667
SHP227637,2024-06-27,9,WH_S1,West,Air,30.34174321762615
SHP227638,2024-01-28,1,WH_N2,South,Road,32.14664484064221
SHP227639,2024-04-27,21,WH_S1,South,Road,29.462594479895824
SHP227640,2024-05-21,5,WH_N1,South,Road,24.67340301800941
SHP227641,2024-04-10,12,WH_S1,South,Air,24.094897084342886
SHP227642,2024-04-23,12,WH_E1,South,Air,25.001668516035565
SHP227643,2024-02-12,19,WH_N1,East,Road,23.988758041020276
SHP227644,2024-02-02,18,WH_N2,South,Road,21.086491582657125
SHP227645,2024-01-31,14,WH_N1,West,Road,25.020799241379798
SHP227646,2024-04-20,15,WH_N1,East,Road,24.727061913019547
SHP227647,2024-05-28,17,WH_N2,South,Air,27.11117713798406
SHP227648,2024-05-24,19,WH_N2,South,Road,19.423768672644343
SHP227649,2024-04-11,22,WH_N2,South,Road,21.510364471108662
SHP227650,2024-01-20,16,WH_S1,South,Road,28.768901461058697
SHP227651,2024-02-06,8,WH_W1,North,Air,20.106654249830903
SHP227652,2024-06-12,12,WH_N2,West,Road,29.739624222270997
SHP227653,2024-03-21,11,WH_W1,North,Road,24.293461671326646
SHP227654,2024-04-12,12,WH_W2,North,Air,24.098997473916018
SHP227655,2024-03-01,23,WH_S1,South,Road,24.9603856686158
SHP227656,2024-03-22,7,WH_W1,West,Road,24.86968226506691
SHP227657,2024-06-01,9,WH_E1,West,Road,21.500209252140447
SHP227658,2024-02-04,12,WH_N2,South,Road,23.942017118057745
SHP227659,2024-01-22,10,WH_S1,East,Road,23.938534218561887
SHP227660,2024-03-04,14,WH_S1,West,Air,32.73697798479234
SHP227661,2024-02-29,2,WH_N2,East,Road,22.397487353926696
SHP227662,2024-05-31,20,WH_S1,West,Road,23.713463742563036
SHP227663,2024-05-18,6,WH_N2,South,Road,25.31374376779198
SHP227664,2024-06-03,4,WH_S1,West,Air,28.170273564957604
SHP227665,2024-02-02,1,WH_W1,West,Air,27.493520336319296
SHP227666,2024-04-18,14,WH_W1,West,Road,20.838714859695678
SHP227667,2024-06-27,9,WH_N1,North,Road,32.282562826206004
SHP227668,2024-05-12,17,WH_S1,West,Air,26.657244697168593
SHP227669,2024-01-03,17,WH_N1,West,Air,26.557776835610042
SHP227670,2024-06-02,22,WH_E1,West,Air,21.685646741302794
SHP227671,2024-06-06,11,WH_N1,East,Air,20.79499444719439
SHP227672,2024-06-01,10,WH_W2,North,Air,28.903388215540147
SHP227673,2024-03-28,20,WH_N2,North,Air,22.06354899214248
SHP227674,2024-02-12,5,WH_S1,North,Road,31.39846895985423
SHP227675,2024-05-05,9,WH_N2,West,Air,17.099980526658943
SHP227676,2024-02-07,16,WH_S1,North,Road,25.993380999503078
SHP227677,2024-02-21,9,WH_N1,South,Road,25.785696914455798
SHP227678,2024-03-01,9,WH_E1,East,Road,31.355942447377245
SHP227679,2024-04-06,18,WH_E1,East,Road,30.66078298863001
SHP227680,2024-02-26,9,WH_S1,South,Road,29.27956696821907
SHP227681,2024-04-10,0,WH_S1,South,Road,23.105488178019286
SHP227682,2024-01-20,6,WH_W2,South,Road,27.133207114204836
SHP227683,2024-01-08,9,WH_N2,South,Road,24.043227182973173
SHP227684,2024-01-01,5,WH_E1,West,Road,29.44866011462553
SHP227685,2024-04-18,11,WH_W2,South,Road,27.416806153924817
SHP227686,2024-03-24,21,WH_W2,South,Road,23.92200570409425
SHP227687,2024-06-10,1,WH_S1,West,Air,30.579185604979426
SHP227688,2024-04-09,16,WH_W2,East,Air,23.4842459051593
SHP227689,2024-01-25,22,WH_N2,West,Road,23.226473177545504
SHP227690,2024-03-24,22,WH_W1,West,Air,24.916741170647466
SHP227691,2024-02-20,7,WH_E1,East,Air,25.860239759072517
SHP227692,2024-06-13,16,WH_W1,South,Road,19.570309119767465
SHP227693,2024-02-09,22,WH_N2,West,Air,26.743760346415648
SHP227694,2024-04-04,17,WH_S1,West,Road,23.90653772032182
SHP227695,2024-04-23,3,WH_N1,East,Air,18.842449174812995
SHP227696,2024-04-11,4,WH_S1,West,Road,19.1631083610627
SHP227697,2024-02-05,16,WH_W2,East,Road,20.76988616885064
SHP227698,2024-06-16,20,WH_N1,North,Road,25.974337040533104
SHP227699,2024-04-19,23,WH_W1,West,Air,24.687757458833584
SHP227700,2024-02-18,15,WH_W1,South,Air,29.624986133116575
SHP227701,2024-05-26,2,WH_S1,South,Air,23.617922712790474
SHP227702,2024-03-02,8,WH_N2,South,Road,19.674074770810265
SHP227703,2024-03-18,13,WH_W2,East,Road,33.35174744495842
SHP227704,2024-05-20,10,WH_E1,West,Air,25.706587493158015
SHP227705,2024-05-12,16,WH_W1,East,Air,30.95297518589953
SHP227706,2024-02-22,23,WH_N1,West,Air,21.360500499900805
SHP227707,2024-05-23,16,WH_N2,East,Road,18.92399009038468
SHP227708,2024-01-27,13,WH_N2,North,Road,22.810898897745833
SHP227709,2024-01-13,20,WH_E1,West,Road,23.561418304488335
SHP227710,2024-02-10,18,WH_N1,West,Road,26.700874018161084
SHP227711,2024-02-22,7,WH_W1,South,Road,24.596546965969008
SHP227712,2024-04-08,23,WH_N1,South,Air,26.511783403001704
SHP227713,2024-05-10,7,WH_N2,West,Road,23.548913198902884
SHP227714,2024-04-12,7,WH_W2,West,Road,19.48406935705505
SHP227715,2024-01-27,19,WH_W2,South,Road,24.23684693778203
SHP227716,2024-04-11,1,WH_W1,East,Road,27.12430858330822
SHP227717,2024-03-23,11,WH_N1,North,Air,18.463255149166343
SHP227718,2024-06-09,7,WH_N2,North,Road,24.892821001677202
SHP227719,2024-05-02,6,WH_E1,South,Air,26.65278669322967
SHP227720,2024-02-10,23,WH_N1,South,Air,23.09507215079027
SHP227721,2024-05-06,19,WH_N1,North,Air,27.9993976142224
SHP227722,2024-01-30,20,WH_W1,West,Air,24.545160163734124
SHP227723,2024-05-19,5,WH_S1,East,Road,18.53974025121268
SHP227724,2024-03-24,12,WH_S1,East,Road,19.584434532979007
SHP227725,2024-05-31,3,WH_W2,North,Road,22.704138632326433
SHP227726,2024-04-03,3,WH_N1,West,Road,25.219632402835067
SHP227727,2024-04-25,4,WH_E1,North,Road,20.71941765620241
SHP227728,2024-05-16,17,WH_W1,North,Air,22.831560633272183
SHP227729,2024-03-20,9,WH_S1,South,Road,22.215237088009346
SHP227730,2024-05-29,11,WH_W1,South,Air,24.860197360968325
SHP227731,2024-06-27,3,WH_W2,East,Road,15.703633056309265
SHP227732,2024-02-17,21,WH_S1,South,Road,29.05808065177984
SHP227733,2024-05-19,0,WH_E1,East,Road,29.003378829860054
SHP227734,2024-03-02,20,WH_S1,North,Road,19.212597191213046
SHP227735,2024-04-25,11,WH_E1,West,Road,22.567741901848617
SHP227736,2024-03-25,20,WH_W1,East,Air,22.484404223673064
SHP227737,2024-03-17,15,WH_E1,East,Road,21.675438258737977
SHP227738,2024-03-06,18,WH_N1,South,Air,29.43366535490013
SHP227739,2024-01-14,3,WH_N2,South,Road,25.996768456699385
SHP227740,2024-05-13,18,WH_S1,West,Road,26.653549290340788
SHP227741,2024-04-04,21,WH_W2,South,Air,21.804293313209243
SHP227742,2024-01-23,2,WH_W1,South,Road,21.971402167572403
SHP227743,2024-02-12,17,WH_N2,East,Air,27.804670224310343
SHP227744,2024-04-07,20,WH_N1,North,Air,29.569089810195752
SHP227745,2024-02-25,2,WH_S1,South,Road,26.13456389495804
SHP227746,2024-04-06,3,WH_N1,East,Air,26.06774196790166
SHP227747,2024-02-20,11,WH_S1,South,Road,25.382495165177428
SHP227748,2024-01-06,14,WH_N1,West,Road,29.978109534372592
SHP227749,2024-05-26,1,WH_N1,West,Road,22.79311176127631
SHP227750,2024-06-02,13,WH_N1,South,Air,22.091226284405863
SHP227751,2024-06-27,12,WH_E1,North,Road,28.86236191649538
SHP227752,2024-01-28,5,WH_W2,North,Road,28.078938717113992
SHP227753,2024-04-21,9,WH_S1,East,Air,27.08425884353531
SHP227754,2024-02-06,7,WH_W1,North,Road,18.36730254744935
SHP227755,2024-02-03,13,WH_W2,North,Road,27.833094884600335
SHP227756,2024-02-14,17,WH_N2,East,Road,22.647509294405285
SHP227757,2024-03-03,19,WH_W1,East,Road,20.907169203396627
SHP227758,2024-06-17,16,WH_W1,West,Road,16.30969584421056
SHP227759,2024-05-25,0,WH_N2,North,Road,21.565930934178553
SHP227760,2024-03-08,12,WH_E1,South,Road,27.403847817219198
SHP227761,2024-04-11,20,WH_E1,West,Road,18.834640506216402
SHP227762,2024-01-23,15,WH_E1,East,Road,23.354231578059164
SHP227763,2024-06-28,11,WH_S1,South,Road,16.086898579455323
SHP227764,2024-01-19,17,WH_W2,South,Road,26.348860727324784
SHP227765,2024-06-25,14,WH_N1,South,Road,26.052323218264668
SHP227766,2024-03-18,13,WH_N1,East,Air,16.511587694806355
SHP227767,2024-05-18,12,WH_N1,North,Air,27.82838160999428
SHP227768,2024-02-24,11,WH_N1,South,Air,14.028413203918749
SHP227769,2024-05-05,20,WH_W2,South,Road,30.500359973066026
SHP227770,2024-04-12,5,WH_S1,North,Air,25.80362474997913
SHP227771,2024-06-07,8,WH_E1,West,Air,24.73279001492217
SHP227772,2024-05-01,17,WH_W1,West,Road,18.145159730582833
SHP227773,2024-06-19,15,WH_N1,North,Air,24.329167521109483
SHP227774,2024-05-21,18,WH_N2,East,Air,25.360037118736983
SHP227775,2024-02-25,21,WH_N2,West,Road,21.29287434230352
SHP227776,2024-04-04,12,WH_W2,North,Road,23.491748354803505
SHP227777,2024-05-29,14,WH_E1,South,Air,20.79592371475582
SHP227778,2024-05-11,16,WH_N2,North,Road,23.05105820578389
SHP227779,2024-06-24,5,WH_W2,South,Air,27.27339999412561
SHP227780,2024-02-28,8,WH_W1,South,Road,26.796369513127253
SHP227781,2024-02-20,22,WH_S1,West,Air,24.548282700926475
SHP227782,2024-01-14,9,WH_S1,West,Air,26.688313457675665
SHP227783,2024-05-06,1,WH_W2,North,Air,24.353491301403004
SHP227784,2024-05-27,11,WH_W1,West,Road,24.6245821792126
SHP227785,2024-01-29,21,WH_S1,South,Road,25.247168631687618
SHP227786,2024-03-20,13,WH_W1,West,Air,28.92566458601461
SHP227787,2024-06-12,10,WH_S1,South,Road,25.000429387624088
SHP227788,2024-02-03,8,WH_N1,South,Air,22.373056035431876
SHP227789,2024-02-12,0,WH_S1,East,Air,23.541862140552755
SHP227790,2024-01-07,6,WH_N1,North,Air,33.125564890299565
SHP227791,2024-01-20,17,WH_W2,West,Road,20.20698897977516
SHP227792,2024-02-15,14,WH_W1,East,Road,26.55895092927037
SHP227793,2024-03-29,10,WH_N1,East,Air,22.9183372310941
SHP227794,2024-03-04,15,WH_N2,South,Air,19.948507860681218
SHP227795,2024-06-07,18,WH_W2,East,Air,20.427778074907824
SHP227796,2024-06-20,20,WH_N2,North,Air,23.73545492657141
SHP227797,2024-06-24,9,WH_W2,South,Road,20.759909790186313
SHP227798,2024-05-16,6,WH_W1,North,Road,22.812781938983612
SHP227799,2024-03-16,3,WH_W1,West,Road,24.868368814915492
SHP227800,2024-03-12,9,WH_N1,West,Air,21.981640168788186
SHP227801,2024-05-13,16,WH_W1,North,Air,29.59998397744096
SHP227802,2024-02-15,14,WH_E1,North,Road,28.158996349408845
SHP227803,2024-05-31,13,WH_N1,East,Road,23.90177520323147
SHP227804,2024-03-17,12,WH_N1,South,Road,24.214990030364085
SHP227805,2024-01-14,2,WH_W2,East,Road,24.460461413984117
SHP227806,2024-04-17,4,WH_N1,South,Road,34.89299891912731
SHP227807,2024-04-26,7,WH_W2,West,Air,24.23269778039468
SHP227808,2024-05-17,0,WH_S1,South,Road,26.26931412446342
SHP227809,2024-05-31,13,WH_S1,East,Air,14.9512306466841
SHP227810,2024-02-16,18,WH_S1,East,Air,24.155038732386043
SHP227811,2024-03-30,21,WH_W2,West,Road,27.20275798284346
SHP227812,2024-01-16,6,WH_N2,East,Road,21.55140534286926
SHP227813,2024-06-21,2,WH_W1,East,Road,28.240874360144627
SHP227814,2024-04-26,6,WH_W2,North,Road,26.151249799464463
SHP227815,2024-04-11,3,WH_W2,South,Road,28.574289434626394
SHP227816,2024-06-06,4,WH_N2,North,Road,24.9406904636942
SHP227817,2024-01-03,19,WH_N1,South,Road,27.131084152982403
SHP227818,2024-03-08,4,WH_W1,West,Road,26.58004714114792
SHP227819,2024-02-18,10,WH_N2,South,Air,27.221640418457092
SHP227820,2024-03-21,16,WH_N2,North,Road,27.871288166290984
SHP227821,2024-01-12,7,WH_W1,South,Air,21.316043297116753
SHP227822,2024-04-29,8,WH_N1,North,Road,22.169880990947245
SHP227823,2024-01-17,0,WH_N2,East,Road,31.31419564392735
SHP227824,2024-05-12,4,WH_N1,West,Road,21.14484406953941
SHP227825,2024-03-17,19,WH_W2,South,Road,27.800370624082593
SHP227826,2024-03-15,3,WH_N2,South,Air,21.61905205833576
SHP227827,2024-03-06,6,WH_E1,East,Road,33.277501462365514
SHP227828,2024-05-18,21,WH_S1,South,Air,22.02376404114763
SHP227829,2024-04-19,20,WH_N2,West,Air,25.67651278529556
SHP227830,2024-01-04,0,WH_S1,West,Road,25.660241871919997
SHP227831,2024-01-08,11,WH_S1,West,Air,20.301878105759833
SHP227832,2024-05-16,9,WH_W1,East,Road,22.15256621039514
SHP227833,2024-01-03,15,WH_S1,West,Air,26.602808022196374
SHP227834,2024-06-18,23,WH_S1,North,Air,22.589972817325254
SHP227835,2024-05-09,13,WH_S1,North,Road,26.65241872894496
SHP227836,2024-04-12,6,WH_S1,West,Air,32.1254926430034
SHP227837,2024-04-16,0,WH_W2,North,Air,26.15633825494237
SHP227838,2024-03-01,23,WH_E1,North,Road,23.253112075050137
SHP227839,2024-01-23,5,WH_S1,West,Road,23.40591514741431
SHP227840,2024-02-01,17,WH_W1,East,Road,18.40031418386859
SHP227841,2024-05-14,14,WH_N2,West,Road,19.162637559418346
SHP227842,2024-02-03,7,WH_E1,West,Road,28.87746046728472
SHP227843,2024-02-24,5,WH_W1,East,Road,28.164863197691435
SHP227844,2024-01-25,10,WH_E1,North,Air,23.99605957320045
SHP227845,2024-03-03,16,WH_N2,South,Road,21.292462507193438
SHP227846,2024-06-11,20,WH_N2,West,Road,30.582156408250157
SHP227847,2024-04-28,6,WH_W1,North,Road,25.708304293718864
SHP227848,2024-06-08,23,WH_N2,West,Road,26.798464786892225
SHP227849,2024-05-21,14,WH_W2,West,Air,23.64859501829444
SHP227850,2024-03-02,2,WH_N2,South,Road,19.37716951966994
SHP227851,2024-01-25,22,WH_W2,West,Road,20.992567889036295
SHP227852,2024-03-27,7,WH_N2,North,Road,22.879458337572192
SHP227853,2024-03-16,2,WH_N2,North,Road,23.233202003557672
SHP227854,2024-04-05,3,WH_N2,North,Air,30.43348989639779
SHP227855,2024-04-02,14,WH_N2,North,Road,19.93015202894412
SHP227856,2024-05-31,15,WH_S1,North,Road,20.4628635556021
SHP227857,2024-05-23,8,WH_N1,West,Road,22.86876952969362
SHP227858,2024-05-26,20,WH_W1,East,Air,24.25006056535215
SHP227859,2024-04-12,19,WH_W2,West,Road,21.030883711932223
SHP227860,2024-05-21,19,WH_W1,North,Road,20.8996090450802
SHP227861,2024-04-01,3,WH_W1,East,Road,26.380255554343368
SHP227862,2024-05-19,1,WH_E1,North,Air,28.146198678876
SHP227863,2024-02-16,10,WH_W2,South,Air,22.160233647747134
SHP227864,2024-03-22,14,WH_W2,South,Road,25.511354614246635
SHP227865,2024-02-06,12,WH_E1,South,Air,15.058496728127418
SHP227866,2024-01-10,17,WH_W2,South,Road,22.328176342044095
SHP227867,2024-03-10,19,WH_S1,South,Road,27.483797312238462
SHP227868,2024-05-23,11,WH_W2,South,Road,25.071119960868167
SHP227869,2024-02-16,13,WH_W2,North,Road,25.70465707744611
SHP227870,2024-04-27,18,WH_W2,South,Air,17.666126758656056
SHP227871,2024-05-22,22,WH_W2,West,Road,21.366393127796137
SHP227872,2024-02-11,12,WH_N1,North,Air,30.164085104787052
SHP227873,2024-03-02,2,WH_N1,West,Air,22.766240714247047
SHP227874,2024-01-18,11,WH_W1,West,Air,14.707336030679413
SHP227875,2024-02-21,12,WH_S1,South,Road,16.853387434579187
SHP227876,2024-03-17,16,WH_N2,West,Road,26.3735713366924
SHP227877,2024-04-03,15,WH_E1,North,Road,21.22813805145235
SHP227878,2024-01-13,2,WH_W1,South,Air,25.14332161165308
SHP227879,2024-04-29,12,WH_W1,West,Air,23.83802102679839
SHP227880,2024-03-30,0,WH_W2,North,Air,21.2976328923805
SHP227881,2024-05-30,3,WH_W1,North,Air,20.12668518557273
SHP227882,2024-06-11,0,WH_N2,West,Road,24.874915359915402
SHP227883,2024-05-13,14,WH_S1,North,Road,22.108783518773777
SHP227884,2024-05-07,19,WH_W1,West,Air,17.973274187414408
SHP227885,2024-02-29,19,WH_N2,North,Air,20.528583552211096
SHP227886,2024-03-12,11,WH_W2,East,Air,23.550437938341634
SHP227887,2024-01-15,17,WH_W2,West,Road,29.03920478142198
SHP227888,2024-05-20,12,WH_N2,South,Road,18.84106838236329
SHP227889,2024-02-26,13,WH_N2,West,Air,20.40573885974002
SHP227890,2024-05-11,9,WH_E1,East,Road,23.0257764661991
SHP227891,2024-03-11,16,WH_S1,North,Air,26.121108638916045
SHP227892,2024-05-03,21,WH_S1,West,Air,29.8639223533296
SHP227893,2024-04-10,23,WH_W1,West,Road,25.94665370007124
SHP227894,2024-03-17,1,WH_N2,South,Air,23.184614448413114
SHP227895,2024-06-13,12,WH_N1,South,Air,15.955443763344515
SHP227896,2024-01-30,11,WH_N1,East,Air,20.12546401200254
SHP227897,2024-04-06,17,WH_E1,West,Road,26.753588604773338
SHP227898,2024-04-13,13,WH_W1,East,Road,24.030000079580194
SHP227899,2024-06-27,8,WH_W1,West,Road,19.976443988279
SHP227900,2024-03-12,15,WH_W2,North,Air,29.272643638010415
SHP227901,2024-03-16,6,WH_N1,West,Road,22.71525713504966
SHP227902,2024-02-11,3,WH_W2,South,Road,17.316561671326635
SHP227903,2024-04-17,22,WH_N2,North,Air,26.867077695889357
SHP227904,2024-06-13,17,WH_N2,East,Road,25.27637111137178
SHP227905,2024-04-29,17,WH_E1,South,Road,24.653278497232133
SHP227906,2024-04-07,17,WH_S1,West,Road,17.11810054412253
SHP227907,2024-04-18,18,WH_W2,North,Road,24.574502672422152
